school_id,nominator_id,conf_status,school_name,school_city,school_state,school_district,school_within_school,nominator,nominator_reason,school_purpose,school_model,stage_n,implementation_years,blended_learning,competency_education,equity,experiential,staffing_infrastructure,learner_agency,maker,pbl,redefining_success,sel,udl,wraparound,station_rotation,flipped_classroom,lab_rotation,individual_rotation,flex,a_la_carte,enriched_virtual,opportunities_mastery,advancement_mastery,performance_assessment,grading_mastery,assessment_schedule,competency_framework,equity_plan,reallocation_resources,design_margins,restorative_practice,culturally_relevant,rigorous_coursework,elimination_tracking,graduation_supports,poverty_supports,immigrants_supports,ell_supports,flexible_staffing,flexible_facilities,flexible_schedule,real_time_data,quality_materials,oer,multi_age,devices_home,integrated_data,student_goals,student_pace,learning_paths,learner_profiles,student_conferences,student_data,projects_primary,student_projects,interdisciplinary,real_world,exhibitions,portfolios,career_prep,outside_credit,service_learning,local_focus,local_global,design_thinking,community_partnerships,makerspace,measures_college,measures_career,measures_deeper,measures_purpose,measures_sel,measures_climate,sel_plan,sel_curriculum,sel_integrated,circles,advisories,hiring_practices,relevant_learning,information_formats,ways_mastery,accommodations,data_instruction,adaptive_content,mentoring,mental_health,physical_health,community_support,open_hours,t1_confirmed_s,t2_confirmed_s,tag_evaluation_n,why_tag_evaluation_n,suggested_tags_n,tag_evaluation_s,why_tag_evaluation_s,nces_id,state_id,website,school_type,charter,magnet,no_grades,pk_grade,kg_grade,1_grade,2_grade,3_grade,4_grade,5_grade,6_grade,7_grade,8_grade,9_grade,10_grade,11_grade,12_grade,13_grade,ug_grade,ae_grade,low_grade,high_grade,level,CCD_student_count,native_count,native_percent,asian_count,asian_percent,hispanic_count,hispanic_percent,black_count,black_percent,white_count,white_percent,multiple_races_count,multiple_races_percent,hawaiian_native_count,hawaiian_native_percent,total_race_count,lunch_program,locale,locale_original,FRPL_count,FRPL_percent,direct_certification_count,direct_certification_percent,title_i_status,CRDC Total Enrollment,IDEA_percent,LEP_percent
212,67,Confirmed,Urban Montessori Charter School,Oakland,California,Urban Montessori Charter School,No,Rogers Family Foundation,"UMCS is a public Montessori school—the only one operating within Oakland's city limits. It grapples with all the dynamics of Oakland public education (race, facilities, budget, regulations, diverse and high needs) while working to implement the Montessori model.","Urban Montessori Charter School's mission is to develop self-directed and engaged learners who are academically, socially and emotionally prepared to succeed in any high school. Through providing high fidelity Montessori learning we are nurturing the innovators of tomorrow to creatively meet the challenges of today's world with confidence, compassion, and grace. Urban Montessori cultivates individual curiosities and strengths while holding children to a high standard of excellence. At Urban Montessori, children deepen their understanding of what it means to live responsibly in a diverse urban community.",We strive to provide high fidelity Montessori learning to all of our students!,Early stage (0-3 years),6-7 years,,1,,,1,1,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,,,,1,1,,,,1,,1,,,1,1,1,,1,1,,1,1,1,,,,,,,1,1,1,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,"Yes, this is accurate.",,3,,public Montessori,3,,069105113008,CA-0110017-0125567,http://www.urbanmontessori.org,Regular School,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,8,Elementary,374,2,0.53%,27,7.22%,96,25.67%,75,20.05%,115,30.75%,59,15.78%,0,0.00%,374,No,Urban,"City, Large",102,27.3%,,,Title I schoolwide school,,,
64,106,Confirmed,USC Hybrid High College Prep,Los Angeles,California,Ednovate,No,Charter School Growth Fund,"Ednovate has achieved high student performance with a tech-enabled flex model, where students progress through content at their own pace. Teachers spend 80-90% of their time in class conferencing 1-on-1 with students or providing small group instruction. This model is made possible through tight data and culture systems and management to outcomes by the network team. Ednovate is continuing to innovate on core aspects of their model and developing more sophisticated ways to predict college completion. Ednovate is working to apply learning science research to their expanded definition of student success known as Annual College Readiness Indicators (ACRIs). The ACRIs include measures of: 1) College Rigor, 2) Critical Thinking, 3) Mastery, 4) Presence, 5) Purpose, and 6) Self-Regulation. ",The core purpose of our school is producing students who are prepared to use their college degrees and careers to make a positive multigenerational change. ,"Our model is based on three pillars- personalization, purpose and community. By combining great teaching and cutting-edge technology, we work to provide a more customized college prep curriculum to the individual needs of each of our students. Secondly, we believe that every student should leave Ednovate having thought about the question: How do you plan to use your college degree and career to make a Positive Multigenerational Change?"" And thirdly, we believe in a schoolwide culture in which every student has a sense of belonging. Using these three pillars, our schools are tasked with innovating to achieve these goals, allowing for and encouraging autonomy with constraints. ",Mature and going strong (more than 3 years),6-7 years,1,1,,,1,1,,1,1,1,,,,,,,1,,,1,1,,1,,,1,,,1,,1,1,1,1,1,1,,1,1,1,1,,,,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Yes, this is mostly accurate.","Yes, this is mostly accurate.",3,,,3,,062271013094,CA-1964733-0125864,http://ednovate.org,Regular School,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,9,12,High,508,1,0.20%,15,2.95%,384,75.59%,102,20.08%,2,0.39%,4,0.79%,–,,508,No,Urban,"City, Large",400,78.7%,,,Title I schoolwide school,,,
214,69,Confirmed,Valley View Middle School,Edina,Minnesota,Edina Public Schools,No,Anonymous,Their entire school has moved forward together in their personalized-learning process.,"The mission of Valley View Middle School, working in partnership with the family and the community, is to educate all individuals to be responsible, lifelong learners who possess the skills, knowledge, creativity, sense of self-worth, and ethical values necessary to thrive in a rapidly changing, culturally diverse, global society.","Valley View Middle School strives to foster responsible, engaged learners who are effective collaborators and innovative thinkers.  Our goal is to help students demonstrate empathy and compassion towards others, encourage creativity and build learner agency.",Mature and going strong (more than 3 years),2-3 years,,1,1,,1,1,1,,1,1,,1,,1,,,,,,,,,,,,1,,,,1,1,,1,,,1,1,1,,1,1,1,,1,1,1,,1,1,1,1,,,,1,1,,1,,,,,,,1,1,,1,1,,,1,,1,,1,1,,1,1,1,1,,,1,,1,,"Yes, this is mostly accurate.",,4,,,3,,271125002035,MN-010273-010273020,,Regular School,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,6,9,Middle,1393,2,0.14%,130,9.33%,61,4.38%,78,5.60%,1059,76.02%,63,4.52%,–,,1393,Yes participating without using any Provision or the CEO,Suburban,"Suburban, Large",94,6.7%,,,Title I targeted assistance school,1399,6.4,1.4
215,46,Confirmed,Valor Flagship Academy,Nashville,Tennessee,Valor Collegiate,No,The Learning Accelerator,Valor has a very comprehensive and intentional social-emotional learning program that is embedded in the school's entire program. The staff really prioritize whole child supports as a core part of the educational experience.,"Valor Collegiate Academies is a high-performing charter school network with a mission to empower our diverse community to live inspired and purposeful lives. Our scholars will graduate with academic skills, social-emotional skills, and positive character strengths that rival the outcomes of the best schools in the world.  At Valor, we believe that we can have the greatest impact on our community by committing to 4 key organizational anchors:   Thrive in a Diverse World: Valor was founded upon the belief that having a truly diverse community of families and learners in a thoughtfully designed model allows for everyone to have a higher quality and more meaningful experience. Our scholars and staff members come from various walks of life, racial and ethnic backgrounds, and home lives from within Davidson County.  Top 1% Academics: We are passionate about meeting every scholar where they are, whether that is behind or above grade level, and supporting them to grow and excel. We define Top 1% Academics to mean that we are in the Top 5% in the State of TN for both Achievement and Growth. In 2017-2018, our middle schools scored 5/5 on TVAAS growth data in all grade levels and content areas, with our growth performance placing Valor in the top 1% of all Tennessee middle schools.   Powered by Compass:  We believe that in order to live inspired and purposeful lives we must focus on comprehensive human development. The Valor Compass, our nationally recognized comprehensive human development program, is designed to help scholars develop their Sharp Minds as they strengthen their Big Hearts.   Built to Last: We believe that being built-to-last means to have strong, long-term operational infrastructure. This is largely driven in part by having talented people, and keeping that talent at Valor. We believe in making the work we do sustainable, by providing our faculty high quality coaching, development, and support. ","Our model is exactly the same as the Voyager model, and we submitted a survey earlier today that asked more comprehensive details - we feel like that best represents what we stand for.",Mature and going strong (more than 3 years),4-5 years,,1,1,,,1,,,1,1,,1,,,,1,,,,,1,1,,1,1,,,,1,,,,,1,1,1,,,,1,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,1,1,1,1,1,1,,,,,1,,1,,,,,"Yes, this is accurate.","Yes, this is mostly accurate.",3,,,3,,470318002423,TN-00190-8045,http://valorcollegiate.org/,Regular School,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,5,8,Middle,371,–,,17,4.58%,63,16.98%,49,13.21%,238,64.15%,4,1.08%,–,,371,Yes participating without using any Provision or the CEO,Urban,"City, Large",,0.0%,114,30.7%,Title I schoolwide eligible school-No program,270,6.3,12.6
216,63,Confirmed,Valor Voyager Academy,Nashville,Tennessee,Valor Collegiate Academies,No,Anonymous,"Valor is consistently recognized as an innovative school for its compelling academic outcomes, elevation of SEL, and willingness to open its doors as a ""learning laboratory"" for other aspirational educators throughout the country to visit and from which to learn. Valor has a partnership with Transcend Education to codify its innovations and insights to maximize its impact on the field. Few schools have become so visible, influential, and successful in such a short period of time.  Valor Collegiate designed its school model around four innovative principles integral to its success. It aspires to: - Reflect the diversity of both the United States and the local community - Personalize a student's experience to meet that scholar's unique academic and non-academic needs - Leverage a strong school community to create self-directed learnings - Develop a new approach for selecting, training and retaining excellent teachers - Provide a model that is student-centered  Each student has a faculty mentor who oversees her overall development and Personalized Learning Plan, and a grade coach who oversees the mentoring program. All courses throughout the model will have competency-based grading and students will be gradually released to a nearly fully self-paced model. A wide variety of blended learning is used throughout the model.","We exist to empower our diverse community to live inspired, purposeful lives. Our school is comprised of four anchors: Top 1% Academics, Powered by Compass, Thrive in a Diverse World, and Built to Last.",,Mature and going strong (more than 3 years),4-5 years,,1,,,,1,,,1,1,,1,,,,,,,,1,1,1,1,,,1,,,,1,1,,1,1,1,1,,,,1,1,1,,1,1,1,,,,,1,,,,,1,1,,,1,1,1,1,,,1,,1,1,1,1,1,,1,1,1,1,1,,,,1,1,,1,1,1,,"Yes, this is mostly accurate.",,3,,,4,,470318002432,TN-00190-8080,http://www.valorcollegiate.org,Regular School,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,5,8,Middle,374,–,,21,5.61%,78,20.86%,65,17.38%,207,55.35%,2,0.53%,1,0.27%,374,Yes participating without using any Provision or the CEO,Urban,"City, Large",,0.0%,149,39.8%,Title I schoolwide school,236,11.0,14.4
234,48,Confirmed,Virtual Learning Academy,Exeter,New Hampshire,Virtual Learning Academy Charter School,No,Christensen Institute,"With online learning as the backbone, VLACS is now starting to scale offline 'experiences' during which students accrue CBE credits through real-world work with regional partners. The vision appears to take some of the best of online (flexibility, anytime anywhere, virtual educator relationships and performance assessments) while also unlocking F2F experiences that directly match with students' interests and allow for career exploration.","Customized learning extends the concepts of student-centered and personalized learning by putting students, and parents, in charge of deciding when, where, and how learning will take place. Relationships are at the center of the customized model. In addition to teaching and assessing student work, it's the responsibility of every VLACS instructor and advisor to build meaningful relationships with students to ensure that students meet the goals of their customized learning plan.","Customized learning extends the concepts of student-centered and personalized learning by putting students, and parents, in charge of deciding when, where, and how learning will take place. Relationships are at the center of the customized model. In addition to teaching and assessing student work, it's the responsibility of every VLACS instructor and advisor to build meaningful relationships with students to ensure that students meet the goals of their customized learning plan.",Early stage (0-3 years),4-5 years,1,1,,1,,1,,,,,,,,,,,,,1,1,1,,1,,1,1,,,,,1,1,,,,,,,1,,1,,1,,,1,1,1,,,1,,,,1,,,1,1,1,,,,1,,1,,,,1,1,,,,,1,1,,,1,,,1,1,,,,1,"Yes, this is accurate.",,4,,fully online teaching staff,3,,330327100679,NH-727-772772728605,http://www.vlacs.org,Regular School,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,9,12,High,182,–,,2,1.10%,6,3.30%,2,1.10%,164,90.11%,8,4.40%,–,,182,No,Suburban,"Suburban, Small",18,9.9%,,,Title I targeted assistance eligible school-No program,314,5.4,0.0
218,104,Confirmed,Waimea Canyon Middle School,Waimea,Hawaii,Hawaii Department of Education,No,Anonymous,This school has worked to integrate Project Based Learning and Design Thinking to create an innovative 20% time model to meet the needs of their students.,"Waimea Canyon Middle School's (Kauai) core purpose(the why) is student agency linked with unique inquiry.  Termed 20% time, everyday our students participate in PBL projects of their choice to 17 Global Goals assisted by Design Thinking.","Our school model provides 20% time everyday to every student on campus.  As a traditional public school, creating this time was pivotal to meet the 21st Century Learning Skills (creativity, collaboration, communication, critical thinking) to our the Hawaii Na Hopena A'o values (community and culture).  We engage in relentless reflection everyday as well as Design Thinking Principles.",Early stage (0-3 years),2-3 years,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,"Yes, this is accurate.","Yes, this is accurate.",3,,20% time,4,,150003000092,HI-001-7-464,,Regular School,No,Not applicable,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,6,8,Middle,408,3,0.74%,149,36.52%,18,4.41%,1,0.25%,34,8.33%,14,3.43%,189,46.32%,408,Yes participating without using any Provision or the CEO,Rural,"Town, Remote",229,56.1%,98,24.0%,Title I schoolwide school,431,10.9,14.2
219,95,Confirmed,Warren County High School,McMinnville,Tennessee,Warren County Schools,No,Anonymous,"Working closely with partners through the Highland Economic Partnership, Warren County High School has spent several years developing high-quality career options for students. Recognizing its rural location and that half of its over 2000 students will directly enter the workforce, school and district leaders built several new pathways through the career and technical education programs of study. Programs in mechatronics, health sciences, and telecommunications give students exposure to industry demands and real-world problems. Students also have the opportunity to earn industry certifications in skills that regional employers have identified as high-demand.",Create students that are Career and College ready.,We are an academy base school in the third year. We have 4 theme based academies that integrate what our community needs are in correlation to our Business partners.,Mature and going strong (more than 3 years),2-3 years,,,,1,,,,,1,,,,,,,,,,1,1,,,1,,1,1,,,,,1,,1,1,,1,,,1,1,,,1,1,,,,1,,,,,1,1,1,1,,1,1,,,,,1,,1,1,,,1,1,1,,1,,,1,,1,1,,,,,1,1,1,,"Yes, this is accurate.",,3,,,3,,470435001749,TN-00890-0080,http://wchs.warrenschools.com,Regular School,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,9,12,High,1995,2,0.10%,12,0.60%,276,13.83%,92,4.61%,1588,79.60%,19,0.95%,6,0.30%,1995,Yes under Community Eligibility Option (CEO),Rural,"Town, Distant",,0.0%,693,34.7%,Title I targeted assistance eligible school-No program,1913,17.7,3.2
220,"55, 106",Confirmed,Washington Leadership Academy,Washington,District of Columbia,Washington Leadership Academy,Yes,"Anonymous, Charter School Growth Fund","Washington Leadership Academy (WLA) puts students onto life trajectories toward leadership in whatever roles they choose in tomorrow's world. How? By building trusting relationships and giving students unprecedented opportunities to learn and lead. Students at WLA take rigorous core classes, enriched by real-world experiences and access to experts, as well as student-selected projects and electives, all combined with the latest in technology and innovation. All WLA students take Computer Science and get hands-on experience with emerging technology, including virtual/augmented reality. WLA combines civic education, social justice education, and support for students as they explore who they are and where they want to go in life. Driven by an approach to teaching and learning that is both ""high tech"" and ""high touch,"" WLA is making a true difference for students in Washington, D.C., and beyond.

WLA's instructional model was designed to optimize personalization and rigor of instruction given each content area and the current state of the edtech market (both content and tools).  In practice, this means that instruction looks different from subject to subject. In content-heavy subjects, i.e. History, WLA will utilize a flipped classroom model. In subjects that require both remediation and skills develop, i.e Math and English, WLA will implement a two-day split with one section focused on grade-level content/instruction and the second section focused on remediation. The specifics of each are listed below, but each subject implements different tools and teacher practices to maximize results.  ",Our vision is that high school prepares all kids to thrive in the world and to change it for the better.   Our mission is to prepare our kids to thrive in the world and to change it for the better. ,College prep academics with a computer science focus Real world and leadership practice  A supportive community,Early stage (0-3 years),2-3 years,1,1,1,1,1,1,,1,1,1,,1,,1,,,1,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,,1,,,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,1,,"Yes, this is mostly accurate.","Yes, this is accurate.","3, 3",,,3,,110010300510,DC-194-283,http://www.washingtonleadershipacademy.org/,Regular School,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,9,10,High,110,–,,–,,11,10.00%,98,89.09%,1,0.91%,–,,–,,110,No,Urban,"City, Large",,0.0%,48,43.6%,Title I targeted assistance school,,,
223,66,Confirmed,West Side Collaborative Middle School,New York,New York,New York City Department of Education,Yes,"Mastery Collaborative, NYC Department of Education","West Side Collaborative Middle School uses a powerful, student-centered pairing of mastery-based and culturally responsive education practices. WSC has a strong and supportive school culture that nurtures young learners, and helps them to build community together, and mindsets for learning individually. Students at this school are uniquely resilient, secure and engages across the full arc of learning. They are free to make meaningful choices about their own learning, and they grow personally/academically through exploration and reflection. WSC personalizes academic opportunities for each child. Students are active participants in their own learning and collaborate with teachers in a cycle of rigorous individualized goal-setting, planning, evaluation and revision. WSC has a 1:1 laptop model, and infuses all subject areas with technology. Their Advisory program, Community Meetings, Personal Growth Labs build community and student agency. Small class sizes, block scheduling and flexible groupings allow for personalized attention and scheduling to fit students' individual needs. Student-led conferences and portfolio presentations are both ways to engage families and [offer] rich demonstrations of learning.",At WSC we cultivate students' passions and empower students to articulate who they are as learners.  Teachers and administrators  create an environment where students receive rigorous personalized instruction and encouragement to become capable agents of change in their own lives and communities. ,"We are happy with the descriptor used  in the nomination!   West Side Collaborative Middle School uses a powerful, student-centered pairing of mastery-based and culturally responsive education practices. WSC has a strong and supportive school culture that nurtures young learners, and helps them to build community together, and mindsets for learning individually. Students at this school are uniquely resilient, secure and engages across the full arc of learning.  They are free to make meaningful choices about their own learning, and they grow personally/academically through exploration and reflection. WSC personalizes academic opportunities for each child. Students are active participants in their own learning and collaborate with teachers in a cycle of rigorous individualized goal-setting, planning, evaluation and revision.  WSC has a 1:1 laptop model, and infuses all subject areas with technology.  Their Advisory program, Community Meetings, Personal Growth Labs build community and student agency. Small class sizes, block scheduling and flexible groupings allow for personalized attention and scheduling to fit students' individual needs.  Student led conferences and portfolio presentations are both ways to engage families and rich demonstrations of learning. ",Mature and going strong (more than 3 years),8-9 years,1,1,1,,,1,,1,1,1,1,1,,,,,1,,,1,,1,1,,1,1,1,1,1,,1,1,1,1,,,,1,1,1,1,,,,,1,,1,1,1,1,,,1,1,1,1,,,,1,,,,,,,,1,1,1,1,,,,1,1,1,1,1,,,,,,,,,"Yes, this is accurate.","Yes, this is accurate.",3,,culturally responsive,4,,360007803603,NY-310300010000-310300010250,,Regular School,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,6,8,Middle,189,3,1.59%,5,2.65%,106,56.08%,52,27.51%,22,11.64%,1,0.53%,0,0.00%,189,Yes under Community Eligibility Option (CEO),Urban,"City, Large",136,72.0%,,,Title I schoolwide school,,,
224,97,Confirmed,West Woods Upper Elementary School,Farmington,Connecticut,Farmington Public Schools,No,CT Center for School Change,"West Woods Upper Elementary School is a grade 5-6 school with an enrollment of approximately 600 students. The school implements a student-centered approach aligned to Farmington's improvement design. Curriculum, instruction, programming, and assessment are aligned to purpose-driven, socially-constructed, mastery-based and self-directed learning. One specific example to share is FLEX time. FLEX time is a challenge and support block developed by WWUES teachers. FLEX time provides students with a menu of options to select from that are both teacher and student directed. Choice is a key element of the design and student-engaged assessment practices drive a self-directed model of challenge and support within this innovative model. Two years after this teacher-led innovation was developed, Farmington is implementing this design across K-8 schools. Clear standards and data driven decision-making are a key feature of WWUES' student-centered approach. All standards for the week are clearly articulated and the student work from the week provides the body of evidence that demonstrates student progress towards those standards. While many of the offerings are based on academic standards, they are not exclusively so. Sessions can focus on learner mindset, Vision of the Graduate skills, organization, or any other social/emotional or executive functioning skills that teachers identify as an area of need. Student self-reflection, voice and choice is key to this daily block. Students are given tools and feedback to assess their own strengths and needs and are trusted to make wise choices about how to most effectively make use of the time and support they are provided. Students who have met the standards are given the opportunity to exceed the standard by working on the standard at a more advanced level. WWUES implements a mastery-based approach to empower students as leaders of their own learning. Farmington's mastery-based principles are implemented in all classrooms. ","The West Woods community consists of approximately 650 students in grades five and six. We believe fostering positive relationships among students, parents, staff and faculty is the cornerstone of a successful school community and we aspire to develop relationships that help students become engaged, resourceful and self-directed learners who have compassion for all the members of their community. In citing research by cognitive scientist Antonio Damasio, New York Times columnist David Brooks wrote ""...children learn from people they love, and that love in this context means willing the good of another, and offering active care for the whole person."" This statement, by Brooks, we believe epitomizes what being a member of the West Woods community is all about.  We believe that developing relationships are what matter most for students to succeed.         Our innovative practices are grounded in guiding students to become ""leaders of their own learning"" to achieve the district's Vision of the Graduate in an ever-changing world.  Through a flexible, mastery-based approach students are provided with the structures and feedback to make decisions about their next level of work.  West Woods is guided by a student-centered approach to teaching and learning.",,Mature and going strong (more than 3 years),6-7 years,1,1,,1,1,1,,1,,1,,,,,,,1,,,1,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,,1,,,,,1,,,,1,,,,1,1,1,1,,,,,,,,1,,,1,1,,,1,,,1,1,1,1,1,1,1,1,1,,1,,,,"Yes, this is accurate.",,3,,,4,,090156001368,CT-052-05,,Regular School,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,4,6,Elementary,651,–,,149,22.89%,48,7.37%,26,3.99%,418,64.21%,10,1.54%,–,,651,Yes participating without using any Provision or the CEO,Suburban,"Suburban, Large",62,9.5%,,,Title I targeted assistance school,667,10.6,1.0
225,126,Confirmed,Wheeling High School,Wheeling,Illinois,Township District 214,No,Illinois State Board of Education,"Dr. Lazaro Lopez, then principal of Wheeling High School, met with manufacturers, business leaders and the local department of economic development in 2007 to address the shortage of skilled workers in the region needed to meet workforce demand. That partnership gave birth to the Township High School District 214 Career Pathways program. District 214 prepares its students for college and careers through experiential learning in 16 career clusters and 44 career pathways. The Career Pathways program currently serves more than 12,000 students from six comprehensive high schools, including Wheeling High School, and four specialized learning programs. District 214 purposefully eliminated the distinction between core courses and technical and career education courses. As many as 85 percent of District 214's students graduate having taken a college course, and two-thirds have completed nine semester hours of college credit by the time they graduate, an opportunity for considerable savings in tuition costs. Ninety-five percent of the district's students identify a career area of interest by graduation. Students have logged more than 2 million hours of workplace learning. The Educator Prep career pathway has served as a statewide model for addressing the teacher shortage. The teaching cluster begins with a sequence of high school courses that provide students an early feel for education as a career. Students who continue with the program earn early college credits and spend several days a week teaching lessons in actual K-12 classrooms under the close supervision of a master teacher. Students then can continue in the Educator Prep program with a postsecondary partner and earn a bachelor's degree and a teaching license. The district provides a network of supports for students while in college to increase the likelihood they graduate and become teachers. The district guarantees each student first access to interview for district teaching jobs. ","Wheeling High School is a comprehensive STEM school where students and teacher are empowered to explore, care, connect, and grow in a changing world.  Our purpose is to provide students an educational experience tailored to their career aspirations that consists of a sequence of courses that result in early college credit and work-place experiences.  We are redefining what it means to be college and career ready.  ","Wheeling High School operates on a nine period day which allows for students to pursue their interests in various career pathways such as Healthcare, Engineering and Manufacturing, Law, Aerospace, and Education.  Our teachers utilize a variety of technologies to allow students to access information and learn in a variety of ways.  We are increasingly expanding our blended learning opportunities to students seeking a more flexible learning environment.  Our partnerships with higher education and private businesses has allowed us to provide early college credit and job internships for over 90% of our graduating class consistently over the last several years.  Our student services staff provides multi-tiered systems of support for all students as we focus on the whole child and their total welfare. We continue to push the boundaries of innovation to provide our students rigorous and relevant learning opportunities both inside and outside of school.  ",Mature and going strong (more than 3 years),8-9 years,1,1,,1,,1,1,1,1,1,,,1,,,,1,,,1,,1,,,,1,1,,,1,1,1,1,1,1,1,,1,,1,1,,,1,1,,,1,,,1,,,1,,1,,1,1,1,1,,1,1,,1,,,,,,1,,,,,,1,1,1,,1,,1,1,,1,,"Yes, this is mostly accurate.",,3,,,4,,170417000117,IL-05-016-2140-17-0501621400006,,Regular School,No,Not reported,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,9,12,High,1727,5,0.29%,85,4.92%,1027,59.47%,44,2.55%,536,31.04%,28,1.62%,2,0.12%,1727,Not reported,Suburban,"Suburban, Large",709,41.1%,,,Not reported,1688,12.2,10.7
226,"141, 51",Confirmed,White Mountains Regional High School,Whitefield,New Hampshire,White Mountains Regional School District,No,"Anonymous, Education Resources Consortium","Personalized learning

In its quest to do better for all learners, the school has been willing to look at core elements of practice and organization that many schools shy away from. The school has not been content to pursue the tired list of 'solutions' that the state has tried over the past decade—competencies, ""PBL"", ELO's, performance assessment. They use each of those, but go deeper and combine such efforts with healthy skepticism and a high level of risk-taking, experimentation and love for their students. The principal is one of the most committed, open and effective I have seen over the past decade.","WMRHS is committed to graduating students we are not worried about after they leave our school. We are committed to doing more for more students, which requires a good bit of energy, flexibility and dedication of our faculty and staff. ",It is an educational environment where adults and students are considered learners and people own their learning. ,Early stage (0-3 years),4-5 years,1,1,,1,,,1,1,,,,,,,,,,1,,1,,,,,,,,,,,1,1,,,,,1,1,,,1,,1,,,,,,,,,1,1,1,1,1,1,1,1,,1,1,1,,,,,,1,,,,,,,,1,1,1,,,,1,1,,,,,"Yes, this is accurate.","Yes, this is accurate.","3, 2","not expansive enough, somewhat limiting, and many of the terms used have widely varying levels of effectiveness and implementation across schools","inquiry-based, trans-disciplinary, constructivist",3,,330705000454,NH-568-33656856721480,http://wmrhs.sau36.schooldesk.net,Regular School,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,9,12,High,389,2,0.51%,2,0.51%,6,1.54%,1,0.26%,372,95.63%,4,1.03%,2,0.51%,389,Yes participating without using any Provision or the CEO,Rural,"Rural, Distant",168,43.2%,,,Title I schoolwide eligible school-No program,419,14.8,0.0
